rank,side,ticker,weight_pct,score,date,adx_14,return_20d,vol_contraction,sector_rs_20d,rolling_beta_60d,regime_bull,regime_bear,sdz_htf_score,ssz_htf_score,zone_htf_confluence,projected_20d_pct,projected_40d_pct,projected_60d_pct
1,BULL,ATGL,20.0,0.9032,2023-12-07,51.1677,11.6157,1.0,0.367,2.3703,1.0,0.0,0.9333,0.0,0.9333,40.21,61.35,82.33
2,BULL,KIRIINDUS,20.0,0.4095,2023-12-07,45.5667,2.4591,0.9302,0.0086,0.3613,1.0,0.0,0.2167,0.0,0.2167,-0.59,-0.25,-0.03
3,BULL,ASTEC,20.0,0.3439,2023-12-07,28.4029,-1.246,0.7378,-0.0954,1.0364,1.0,0.0,0.1667,0.0,0.1667,-2.36,-2.85,-3.29
4,BULL,PCJEWELLER,20.0,0.2854,2023-12-07,19.7706,-0.3779,0.7187,-0.0539,1.0045,1.0,0.0,0.1083,0.0,0.1083,-3.95,-5.15,-6.11
5,BULL,GRMOVER,20.0,0.2336,2023-12-07,10.5957,-1.5746,0.6463,-0.0698,1.1141,1.0,0.0,0.0583,0.0,0.0583,-5.68,-7.63,-9.08
